Jugador,market_value_pred
Marin Ljubicic,3010840.606170833
Elias Saad,-12173042.346739076
Oladapo Afolayan,10119203.808992907
Omar Traore,19557450.692277573
Elias Saad,9687306.619870769
Jan Schoppner,32649202.291988876
Oladapo Afolayan,10245577.98819459
Elias Saad,22970585.940711726
Andrej Kramaric,11306005.47744296
Andre Silva,35639739.243387945
Marco Grull,8249390.643493095
Josip Juranovic,2143394.360320394
Tom Krauß,5337583.904625349
Oladapo Afolayan,49920277.99771379
Niklas Stark,18267044.979399983
Jeong Wooyeong,4890214.829355154
Marin Ljubicic,-103491.60925538465
Andrej Ilic,19146054.39597528
Manuel Neuer,13717377.587781675
Robin Zentner,11378584.458747366
Mario Gotze,71407916.88978684
Jan Schoppner,9765073.101302449
Mario Gotze,5323630.231867615
David Nemeth,-3784854.6099108644
Manuel Neuer,26848595.187055655
Josip Juranovic,6139320.026117783
Mario Gotze,15808534.120036392
Niklas Stark,15610084.362349698
Jeong Wooyeong,3634777.4656976005
Philipp Sander,19756557.83057614
Marin Ljubicic,2902051.843588521
Josip Juranovic,5193751.560071183
Andrej Ilic,-1557232.664120311
Salih Ozcan,2702748.608690764
Andrej Kramaric,3262966.7437407095
Arne Maier,6964572.896237256
David Nemeth,1258347.2117580194
Marco Grull,7660276.60260447
Michy Batshuayi,15566866.892464072
Oladapo Afolayan,1052306.919628946
Elias Saad,-2279452.689438939
Omar Traore,18688274.114869665
Josip Juranovic,8738674.117000662
Marco Grull,15786447.58583788
Andre Silva,27429976.314943645
Robin Zentner,28834382.099696614
David Nemeth,-2663366.039521482
Michy Batshuayi,5500232.691101735
Tom Krauß,9592635.529311173
Jan Schoppner,17904243.714852665
Omar Traore,24497801.191268347
Arne Maier,-4976976.809140652
Morgan Guilavogui,-5208397.59898049
Robin Zentner,14353601.695185186
Oladapo Afolayan,8132716.528775277
Philipp Sander,6968958.198360961
Elias Saad,7867014.810162174
Robin Zentner,12325164.389455691
Niklas Stark,7032656.867361728
Philipp Sander,17259668.20862675
Tom Krauß,15423011.752356954
Issa Kabore,15078077.790237566
Manuel Neuer,11942681.911682919
Salih Ozcan,28318248.12253694
Jeong Wooyeong,15919769.962223819
Manuel Neuer,25280497.98197513
Jan Schoppner,1130847.6770357937
Arijon Ibrahimovic,3191591.8280165102
Arne Maier,8797627.328981368
Elias Saad,-4906844.013313564
Morgan Guilavogui,-1092181.1978694107
Oladapo Afolayan,1930998.4205771945
Salih Ozcan,21649813.476654798
David Nemeth,12249603.621174194
David Nemeth,7430425.825310026
Manuel Neuer,21125947.9236329
Morgan Guilavogui,44659761.289625905
Arne Maier,3918128.2045419887
Oladapo Afolayan,36786166.16927255
Marco Grull,35141860.519336
Andre Silva,21013049.198285393
Niklas Stark,6633941.373091325
Adam Aznou,518262.3789412007
Marco Grull,16346257.90170804
Manuel Neuer,12913752.957404194
Tom Krauß,5570161.998200643
Josip Juranovic,-2585857.7369715553
Omar Traore,862869.9555119928
Salih Ozcan,13910306.191892065
Robert Skov,5278093.1352484245
Philipp Sander,10843630.450874317
Robert Skov,42885376.27552329
Jeong Wooyeong,13749961.90242191
Robin Zentner,12618686.98255912
Philipp Sander,293927.08173653856
Mario Gotze,11673971.645895295
Arne Maier,-7772472.087129302
Oladapo Afolayan,10969980.288414923
Morgan Guilavogui,24396653.48820991
Jan Schoppner,37375777.771845266
David Nemeth,10288083.419612978
Robert Skov,1884447.1923440453
Robert Skov,-8200398.071363527
Marco Grull,12803179.665186364
Mario Gotze,8700643.250677735
Issa Kabore,10353753.286927791
Andrej Kramaric,31729920.22746253
Robin Zentner,33446016.51468736
Niklas Stark,10743419.35135353
Manuel Neuer,30039367.9598358
Robin Zentner,14342214.400169455
Jan Schoppner,5452586.122592866
Omar Traore,11346305.970126018
Josip Juranovic,961701.9441264477
Jeong Wooyeong,2394694.5824185833
Robin Zentner,9573109.227813615
Mario Gotze,16076440.372630585
Manuel Neuer,23010192.048494212
David Nemeth,19197130.18541725
Oladapo Afolayan,-1006381.0425162371
Morgan Guilavogui,16718441.605946785
Andre Silva,-11949900.524353962
Marco Grull,17035039.989027284
Issa Kabore,7130504.168900508
David Nemeth,20467550.00210661
Oladapo Afolayan,28836037.962925296
Morgan Guilavogui,13465165.421269134
Andre Silva,769155.833740877
Philipp Sander,5701405.877333807
Jan Schoppner,17755779.52081029
Robin Zentner,23222000.10551197
Niklas Stark,10273181.74183519
Omar Traore,24657924.059098907
Marco Grull,23394235.66497243
Mario Gotze,44655625.38566233
Marco Grull,25408933.708899237
Andre Silva,5227637.336492037
Andrej Kramaric,-2767922.515925955
Omar Traore,2991774.8439872265
Andre Silva,12682373.11671608
Andrej Kramaric,49568482.216919586
Philipp Sander,19873330.259652782
Arne Maier,3126898.298372899
Jan Schoppner,58398052.001098745
Philipp Sander,9883415.690648725
Andrej Kramaric,3023144.3080211747
Robin Zentner,17410862.97353605
Morgan Guilavogui,29967780.24916409
Oladapo Afolayan,1063352.3302222677
Philipp Sander,28344376.07323824
Manuel Neuer,26118416.60690454
Jeong Wooyeong,17478920.59668174
Robert Skov,-686599.1216272414
Salih Ozcan,2510004.962219415
Josip Juranovic,9439609.646226056
Salih Ozcan,16056630.712354671
Niklas Stark,47323751.48927431
Mario Gotze,12783994.696734108
Marco Grull,4492226.725010315
Salih Ozcan,3612967.0377573986
Josip Juranovic,-3002821.0832192004
Robert Skov,4394022.054231809
Jeong Wooyeong,-1808218.1873629
Jeong Wooyeong,13258142.402781226
Philipp Sander,51019.631544306874
Arne Maier,7197212.203216647
Jan Schoppner,4989642.291219299
Philipp Sander,22802307.785936445
Andrej Kramaric,39447091.12781049
Omar Traore,-1715956.6684132162
Philipp Sander,6627667.6563998815
Marco Grull,6056233.194079815
Arne Maier,1855552.9681281531
Niklas Stark,15631967.136807228
Mario Gotze,7751419.118232765
Issa Kabore,6879185.901166292
Marco Grull,7148613.088293765
Manuel Neuer,25549631.421847314
Andre Silva,4575465.000983726
Manuel Neuer,20287395.188927926
Philipp Sander,24104599.126987997
Philipp Sander,29318210.185084585
Manuel Neuer,28046869.465117287
Andrej Kramaric,14362010.739883976
Robert Skov,12710914.78336279
Jeong Wooyeong,16062154.711145261
Robert Skov,17342684.811230775
Andrej Ilic,8710042.324298488
Josip Juranovic,2809492.0874682106
Omar Traore,27540633.83273942
Jan Schoppner,17693964.64153338
Robin Zentner,13390767.163092824
Robin Zentner,19057264.45784667
David Nemeth,5897533.59097299
Andrej Kramaric,9269966.590433005
Omar Traore,10983218.075175894
Mario Gotze,15196732.872489043
Jan Schoppner,20471629.709329918
Niklas Stark,27188332.026723694
Issa Kabore,6561868.023357565
Marco Grull,18700829.740361452
Elias Saad,5695957.464247011
Oladapo Afolayan,32685953.512783676
Morgan Guilavogui,-12435299.439314984
Jan Schoppner,40612474.13611786
Andrej Kramaric,13868810.47684537
Robert Skov,13934773.912162974
Andrej Ilic,15011467.510192141
Jeong Wooyeong,20231777.597591065
David Nemeth,-2297007.879469089
Jan Schoppner,8302958.66679079
Morgan Guilavogui,-4129723.0550954416
Oladapo Afolayan,14318936.711688824
Oladapo Afolayan,21791457.8588363
Morgan Guilavogui,17168750.647055443
Mario Gotze,43984990.5693936
Arne Maier,6485806.986387444
Andrej Kramaric,312729.74893486686
Jeong Wooyeong,20008455.627709843
Mario Gotze,14067372.461402543
Josip Juranovic,-6190574.696006009
Robert Skov,1555878.7126956005
Niklas Stark,11755708.605827535
Marco Grull,6153641.541888871
Marco Grull,26085120.646458015
Issa Kabore,30885710.545397647
Andre Silva,7524773.719528465
Arne Maier,19362399.842253577
Jan Schoppner,32316392.839378692
Andre Silva,11239496.760428004
Robin Zentner,27215510.84141375
Niklas Stark,25697502.01597168
Andrej Kramaric,14739818.17660323
Marco Grull,26229787.19337391
Arne Maier,8386030.828102653
Robin Zentner,8930189.787518088
Omar Traore,776644.365329653
Jan Schoppner,31915781.731456187
Niklas Stark,17277650.97939316
Philipp Sander,24526006.751878865
Marco Grull,-7338774.329161316
David Nemeth,17407812.73176433
Omar Traore,9632066.69187608
Oladapo Afolayan,36477273.94099791
Robin Zentner,8145528.812281687
Morgan Guilavogui,12004831.467189563
Robin Zentner,33182688.608805098
David Nemeth,32105400.56883982
Marco Grull,13914180.29862645
Morgan Guilavogui,18521472.927162305
Oladapo Afolayan,21164837.328327022
Issa Kabore,20853692.43485605
Robin Zentner,24090068.37559083
Niklas Stark,23140323.68951396
Arne Maier,5830074.932907259
Salih Ozcan,3686126.1520784777
Oladapo Afolayan,31913953.939382218
Morgan Guilavogui,-5753552.107638482
Oladapo Afolayan,10120383.696286349
Omar Traore,3595477.3870733893
Philipp Sander,6473415.456293712
Jan Schoppner,10883116.26613653
Arne Maier,7894785.475791973
Philipp Sander,23097998.523040526
Manuel Neuer,20080466.129979122
Mario Gotze,5884593.909561352
Andrej Kramaric,37034919.21051921
David Nemeth,9884435.70187833
Salih Ozcan,16606427.136594795
Robert Skov,-304065.2270156611
Jeong Wooyeong,26345271.03857088
Manuel Neuer,7923652.908700496
Jeong Wooyeong,-308120.4873430375
Elias Saad,883297.7389599402
Arne Maier,12215861.989008104
Oladapo Afolayan,6042470.81372195
Manuel Neuer,24203865.9127368
Josip Juranovic,-8384770.021352407
Jan Schoppner,21840707.50732525
Robin Zentner,22237442.055205774
Salih Ozcan,1014062.4250204097
Robert Skov,26205020.260232292
Jeong Wooyeong,57296138.53342359
Marin Ljubicic,23622603.72800718
Andrej Ilic,-4856536.564067718
Omar Traore,12858823.698895749
Manuel Neuer,16268519.379353706
Robin Zentner,14312422.754434539
Arne Maier,2275640.7463745307
Andrej Kramaric,46668272.456698395
Arne Maier,13982978.40896359
Jeong Wooyeong,25272406.56967692
Robert Skov,-2779219.6642230656
Robert Skov,15701046.95789129
Omar Traore,13991032.503527187
Mario Gotze,27630191.83157149
Andrej Kramaric,35577257.336230494
Arne Maier,22827369.238376353
Philipp Sander,8422014.058911964
Jan Schoppner,25495720.64551153
Michy Batshuayi,10676519.83230817
Mario Gotze,25483165.439003576
Manuel Neuer,15522118.17004894
Omar Traore,23729677.30141235
Oladapo Afolayan,18837172.408488084
Tom Krauß,8786052.296264324
Oladapo Afolayan,17647754.31936429
Mario Gotze,740723.576479936
Robin Zentner,17683573.901363585
Andrej Kramaric,23245321.047023825
Robin Zentner,14318115.589109082
Niklas Stark,6753718.444515238
Elias Saad,2161566.320342046
David Nemeth,19980646.981367253
Jan Schoppner,56596812.69673633
Morgan Guilavogui,-8215337.717443947
Morgan Guilavogui,-13279905.697862294
Arne Maier,10060150.884713113
Jan Schoppner,14261408.496028766
Omar Traore,3818733.2130344966
Andrej Ilic,40050638.440808505
Salih Ozcan,8573921.204387538
Josip Juranovic,6368098.69078723
Marin Ljubicic,-2573695.6553935725
Philipp Sander,23020548.39885986
Robert Skov,9897677.973930702
Adam Aznou,-5793115.207611751
Jeong Wooyeong,26875319.615806013
Manuel Neuer,22389593.834117875
Jeong Wooyeong,19350669.881300274
Andrej Kramaric,33063486.255978186
Samuel Essende,-2013558.079323016
Michael Zetterer,18227493.272130378
Michael Zetterer,19457499.28103485
Michael Zetterer,5884318.818491116
Samuel Essende,3760933.1662163474
Michael Zetterer,13404532.083262743
Michael Zetterer,15959346.010846172
Michael Zetterer,28366213.023657054
Michael Zetterer,16964791.60681444
Samuel Essende,-5627309.627098352
Michael Zetterer,6623513.729306648
Michael Zetterer,13496227.64771896
Samuel Essende,3278556.510096113
Samuel Essende,19467899.359065533
Samuel Essende,15696645.154083777
Michael Zetterer,15537402.200510489
Samuel Essende,3073432.690579869
Samuel Essende,755360.2881592214
Michael Zetterer,15810359.07210347
Samuel Essende,35520420.484275
Michael Zetterer,19725776.127263
Michael Zetterer,22948656.223652016
Samuel Essende,4771880.5687289825
Michael Zetterer,19514811.77652336
Samuel Essende,13939259.738512896
Michael Zetterer,11788596.776859969
Samuel Essende,-4896747.74683287
Michael Zetterer,16271485.721627008
Samuel Essende,15158974.914705113
Michael Zetterer,20713578.435427487
Michael Zetterer,20280736.25810612
Michael Zetterer,26376407.3249187
Samuel Essende,-2062433.080166852
Michael Zetterer,28279174.09162291
Michael Zetterer,51187151.07804142
Samuel Essende,-1062776.2903622277
Michael Zetterer,21329326.860356383
Samuel Essende,5112522.463476596
Michael Zetterer,19526627.620999113
Michael Zetterer,33448038.61179162
Michael Zetterer,6029682.9896814525
Michael Zetterer,13826590.96355568
Michael Zetterer,12632917.099313084
Samuel Essende,11022487.27470979
Michael Zetterer,13252970.278329637
Samuel Essende,-3513634.464223353
Samuel Essende,28614632.005722553
Samuel Essende,9457243.113392387
Samuel Essende,-1034733.7552907988
Michael Zetterer,17189651.056537658
Michael Zetterer,11397950.80686839
Samuel Essende,-2340572.505374953
Samuel Essende,11141087.043984637
Samuel Essende,-16194739.587633718
Samuel Essende,39325808.8800836
Michael Zetterer,26927835.674834184
Samuel Essende,677852.8873697128
Michael Zetterer,25619653.078288812
Samuel Essende,12836948.591621414
Michael Zetterer,16831292.6485589
Samuel Essende,-10663844.40879028
Samuel Essende,8644556.068888124
Michael Zetterer,15435326.559085047
Samuel Essende,-7577489.335498761
Castello Lukeba,7499895.525443095
Gregor Kobel,19910607.362475697
Nico Schlotterbeck,41034342.367200434
Exequiel Palacios,881408.1624131352
Kim Minjae,48629979.5480096
Castello Lukeba,26819823.512394134
Victor Boniface,54147882.3415109
Exequiel Palacios,31429784.976476833
Victor Boniface,21960094.953826122
Hugo Larsson,19805820.116880916
Victor Boniface,11283021.59559675
Gregor Kobel,16583314.837674139
Nico Schlotterbeck,16387208.05212639
Hugo Larsson,16818670.57226813
Exequiel Palacios,11013091.33363519
Kim Minjae,41475623.277460895
Gregor Kobel,8664661.530930875
Victor Boniface,2452715.330028357
Hugo Larsson,9771108.234243697
Hugo Larsson,22438150.748365626
Gregor Kobel,14552815.90733768
Exequiel Palacios,23356127.34553694
Kim Minjae,28905416.738548815
Kim Minjae,13965843.120913919
Kim Minjae,36780117.88806995
Gregor Kobel,16331222.584796261
Kim Minjae,61462147.632845245
Kim Minjae,39295324.694694586
Exequiel Palacios,57124869.19680856
Hugo Larsson,30876728.413479637
Exequiel Palacios,35345431.95770855
Hugo Larsson,7603829.26586033
Hugo Larsson,33820875.665419415
Kim Minjae,30683365.40947248
Hugo Larsson,29818825.38602969
Exequiel Palacios,5848869.077753954
Victor Boniface,48709339.719212264
Victor Boniface,706780.7640171647
Victor Boniface,16142727.258149056
Hugo Larsson,14238915.490091171
Castello Lukeba,20921870.146057114
Gregor Kobel,17085418.804619737
Nico Schlotterbeck,27517768.01214901
Gregor Kobel,9560315.307053816
Nico Schlotterbeck,40371510.91231335
Kim Minjae,52235489.63937117
Victor Boniface,-205522.11955388263
Exequiel Palacios,1996772.927893512
Nico Schlotterbeck,35057964.543194294
Castello Lukeba,-5788023.380927844
Exequiel Palacios,22352539.885971904
Nico Schlotterbeck,40633117.50359226
Gregor Kobel,6399679.950424401
Hugo Larsson,20032190.194081806
Gregor Kobel,7743686.058342081
Hugo Larsson,9991424.7409107
Exequiel Palacios,10875278.247878924
Castello Lukeba,24839840.70552604
Victor Boniface,-2526.5445533134043
Castello Lukeba,8351503.117071667
Hugo Larsson,16985481.588081133
Hugo Larsson,5989129.263214171
Gregor Kobel,29318260.17283083
Exequiel Palacios,-9859.575084861368
Gregor Kobel,22999002.243963327
Hugo Larsson,30275324.57452869
Nico Schlotterbeck,30495747.543428443
Gregor Kobel,16498197.857107107
Kim Minjae,48323442.65375834
Castello Lukeba,26606308.85535235
Gregor Kobel,14645915.512128286
Nico Schlotterbeck,46523860.80104729
Exequiel Palacios,41124101.51435264
Nico Schlotterbeck,24074454.1006168
Gregor Kobel,11145857.302042019
Hugo Larsson,9098290.632317288
Gregor Kobel,17554373.87337353
Victor Boniface,18509377.71673651
Hugo Larsson,10534877.23028992
Kim Minjae,38727707.46837121
Exequiel Palacios,37170202.32726811
Nico Schlotterbeck,28854173.566252194
Kim Minjae,20084676.565793127
Kim Minjae,28922520.431819893
Nico Schlotterbeck,6314170.7465183325
Exequiel Palacios,4394286.991348134
Victor Boniface,6593407.5054838145
Nico Schlotterbeck,19782122.649560496
Kim Minjae,36917465.88294043
Gregor Kobel,-293352.3487359788
Castello Lukeba,10350394.254477369
Kim Minjae,48055127.99974993
Hugo Larsson,21498811.609823823
Kim Minjae,26508986.852613527
Kim Minjae,16486457.598074557
Hugo Larsson,21716665.139468104
Gregor Kobel,6871616.642319681
Gregor Kobel,6644108.310135882
Nico Schlotterbeck,31059542.867501512
Hugo Larsson,7833084.742697303
Gregor Kobel,27761978.812226057
Hugo Larsson,8931516.528256297
Exequiel Palacios,4032461.118165329
Castello Lukeba,6663903.033905476
Nico Schlotterbeck,9527032.500525607
Nico Schlotterbeck,76281336.60431656
Victor Boniface,3989711.4869571
Hugo Larsson,30685140.186789133
Gregor Kobel,12340666.175623393
Castello Lukeba,6170365.326685678
Gregor Kobel,13481333.79016445
Castello Lukeba,4119361.1004333375
Victor Boniface,84874401.11730462
Gregor Kobel,11403469.565580266
Castello Lukeba,20125946.749886326
Exequiel Palacios,37874600.92745369
Kim Minjae,39666677.36012297
Hugo Larsson,4559189.206753929
Kim Minjae,29200884.589379303
Nico Schlotterbeck,22975804.557034593
Kim Minjae,23333256.20585935
Exequiel Palacios,37916503.22337463
Victor Boniface,78263443.14413613
Exequiel Palacios,39254917.90975527
Gregor Kobel,16708537.754798075
Castello Lukeba,28580663.501978055
Gregor Kobel,14385604.026091525
Kim Minjae,18327895.512017112
Hugo Larsson,7615204.081497174
Exequiel Palacios,11425913.814088894
Hugo Larsson,7792784.120926157
Victor Boniface,373804.85259311274
Exequiel Palacios,345277.67407701164
Hugo Larsson,1410500.9452432888
Castello Lukeba,20135355.190909855
Castello Lukeba,19379185.56514027
Nico Schlotterbeck,21953857.37784496
Kim Minjae,32325518.9141488
Castello Lukeba,11713938.582367588
Gregor Kobel,8629098.579437705
Gregor Kobel,16322475.94617846
Hugo Larsson,21777468.354261532
Hugo Larsson,22326426.429340392
Castello Lukeba,9168621.846685223
Gregor Kobel,2493646.215930065
Exequiel Palacios,12182695.603673335
Kim Minjae,19258817.284428485
Exequiel Palacios,7674953.936867081
Gregor Kobel,16777666.094762336
Hugo Larsson,7222655.156610893
Kim Minjae,8483792.845409341
Nico Schlotterbeck,49134112.792623244
Gregor Kobel,32367631.055015758
Nico Schlotterbeck,10741454.309674341
Hugo Larsson,17567702.453965418
Castello Lukeba,6225242.254878808
Exequiel Palacios,11418837.337788874
Nico Schlotterbeck,32648287.40019419
Victor Boniface,7244416.47952031
Victor Boniface,19174.579555476084
Gregor Kobel,11575277.072673516
Hugo Larsson,-3902557.1183481105
Hugo Larsson,1728301.721632759
Gregor Kobel,14470818.054248312
Castello Lukeba,10736869.71641523
Castello Lukeba,10389972.187305221
Nico Schlotterbeck,35881109.68168105
Exequiel Palacios,50509551.09093348
Hugo Larsson,27494463.770305548
Victor Boniface,11395192.753500648
Castello Lukeba,18868359.964686424
Gregor Kobel,18758233.32693919
Nico Schlotterbeck,22031373.236387752
Kim Minjae,42910403.50664057
Kim Minjae,46776420.429751456
Kim Minjae,34650962.5538948
Castello Lukeba,-469463.40278498456
Nico Schlotterbeck,30858553.64819206
Hugo Larsson,8544706.577063743
